Age,Gender,Item Purchased,Category,Spending,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Spending_Level,High_Spender,Age_Group,Discount_Used,Cluster_K8,PCA1,PCA2,Customer_Persona,Anomaly_Flag,Anomaly
70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Venmo,Store Pickup,Yes,9,Cash,2,Very_High,1,Senior,1,0,0.43722247192451924,2.3836459584994127,High-Value Premium Buyers,-1,Anomaly
53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Cash,Standard,Yes,48,Debit Card,7,Very_High,1,Middle_Aged,1,0,0.47373706590477677,2.488344141070842,High-Value Premium Buyers,1,Normal
55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,PayPal,Free Shipping,Yes,12,Venmo,3,Very_High,1,Middle_Aged,1,0,0.572245669980233,2.162502744632339,High-Value Premium Buyers,1,Normal
50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Bank Transfer,Express,Yes,29,Cash,1,Low,0,Adult,1,2,2.281795366632077,-0.1949895145947503,Price-Sensitive Budget Shoppers,1,Normal
50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,Bank Transfer,2-Day Shipping,Yes,27,Cash,5,Medium,0,Adult,1,6,1.9960728672853962,0.13810961917921266,Family-Oriented Value Buyers,1,Normal
38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Debit Card,Express,Yes,44,Cash,3,High,1,Adult,1,0,0.7219564390814549,2.067193623485558,Deal-Driven Shoppers,1,Normal
64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,PayPal,Express,Yes,32,Bank Transfer,3,Very_High,1,Middle_Aged,1,0,0.63870666998161,2.195361705747599,High-Value Premium Buyers,1,Normal
19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Cash,Standard,Yes,11,Cash,1,High,1,Youth,1,4,0.7110465099329188,1.8946267403171573,Deal-Driven Shoppers,1,Normal
40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,Credit Card,2-Day Shipping,Yes,44,Cash,1,Medium,0,Adult,1,2,2.130919329530684,0.07455680855813701,Family-Oriented Value Buyers,1,Normal
57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Debit Card,Free Shipping,Yes,46,Cash,2,Very_High,1,Middle_Aged,1,0,0.5958387314999097,2.2931232447688563,High-Value Premium Buyers,1,Normal
44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,PayPal,Next Day Air,Yes,50,PayPal,3,Very_High,1,Adult,1,0,0.6484223455654826,2.242959412387708,High-Value Premium Buyers,1,Normal
49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Cash,Next Day Air,Yes,45,Venmo,7,Medium,0,Adult,1,2,1.9767800682988155,0.3398486385871651,Family-Oriented Value Buyers,1,Normal
43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Bank Transfer,Store Pickup,Yes,48,Cash,7,Low,0,Adult,1,2,2.2685103217158207,-0.07450129240896027,Price-Sensitive Budget Shoppers,1,Normal
24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Venmo,Next Day Air,Yes,26,Credit Card,2,Very_High,1,Youth,1,4,0.40858228024311616,2.3881705943898845,High-Value Premium Buyers,1,Normal
20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Venmo,Standard,Yes,21,Credit Card,1,Low,0,Youth,1,6,2.2061856736069085,-0.17490349329105764,Price-Sensitive Budget Shoppers,-1,Anomaly
24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,Cash,2-Day Shipping,Yes,49,PayPal,5,High,1,Youth,1,4,0.8680682255823123,1.8782972268502096,Deal-Driven Shoppers,1,Normal
44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Credit Card,Next Day Air,Yes,13,PayPal,1,Low,0,Adult,1,6,2.161065730212858,-0.10226151517940885,Price-Sensitive Budget Shoppers,1,Normal
28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,PayPal,Standard,Yes,46,Credit Card,2,Low,0,Young_Adult,1,2,2.3762799946995674,-0.2631132266597856,Price-Sensitive Budget Shoppers,1,Normal
30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,Bank Transfer,2-Day Shipping,Yes,42,PayPal,2,Medium,0,Young_Adult,1,6,1.786076345830642,0.5035495688615383,Young Trend-Oriented Shoppers,1,Normal
52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Bank Transfer,Next Day Air,Yes,25,Venmo,3,High,1,Middle_Aged,1,0,1.0119957866438247,1.6330083286929546,Deal-Driven Shoppers,1,Normal
43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Credit Card,Store Pickup,Yes,25,Cash,6,Very_High,1,Adult,1,4,0.33628238961681456,2.5045112943512704,High-Value Premium Buyers,1,Normal
43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,PayPal,Express,Yes,12,PayPal,4,High,1,Adult,1,4,0.5745791862923489,2.0830478737114753,High-Value Premium Buyers,1,Normal
39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Credit Card,Free Shipping,Yes,4,Debit Card,4,Very_High,1,Adult,1,4,0.511263275347584,2.166313908642697,High-Value Premium Buyers,1,Normal
68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Cash,Free Shipping,Yes,38,PayPal,2,Medium,0,Senior,1,2,2.110856563217642,0.092850030076898,Family-Oriented Value Buyers,1,Normal
68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Cash,Store Pickup,Yes,42,Bank Transfer,2,Low,0,Senior,1,2,2.358710200229904,-0.23960485745635002,Price-Sensitive Budget Shoppers,1,Normal
49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,30,Venmo,3,Very_High,1,Adult,1,0,0.42570846130987816,2.449069477693368,High-Value Premium Buyers,1,Normal
63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,Bank Transfer,2-Day Shipping,Yes,50,Credit Card,2,Low,0,Middle_Aged,1,2,2.409126081416447,-0.27441471743960105,Price-Sensitive Budget Shoppers,1,Normal
56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,PayPal,Free Shipping,Yes,45,PayPal,2,Medium,0,Middle_Aged,1,2,2.017995752756319,0.20802992268052523,Family-Oriented Value Buyers,1,Normal
37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,PayPal,Free Shipping,Yes,33,Credit Card,1,Medium,0,Adult,1,2,1.8902713272883007,0.36380276944153156,Family-Oriented Value Buyers,1,Normal
30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Bank Transfer,Store Pickup,Yes,25,PayPal,4,Medium,0,Young_Adult,1,6,2.0706031843866586,0.08890142922714242,Young Trend-Oriented Shoppers,1,Normal
19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Credit Card,Express,Yes,25,Cash,6,Medium,0,Youth,1,6,2.0907543597661395,0.01475362526527875,Young Trend-Oriented Shoppers,1,Normal
24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Venmo,Standard,Yes,44,Debit Card,4,Very_High,1,Youth,1,4,0.3609178657948738,2.580205615878908,High-Value Premium Buyers,1,Normal
52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Debit Card,Standard,Yes,21,Venmo,1,Low,0,Middle_Aged,1,2,2.3193556210546977,-0.2918418174117193,Price-Sensitive Budget Shoppers,1,Normal
63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,Bank Transfer,2-Day Shipping,Yes,31,Bank Transfer,1,High,1,Middle_Aged,1,0,0.9948060046949939,1.6727241323885629,Deal-Driven Shoppers,1,Normal
37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,PayPal,Store Pickup,Yes,47,Debit Card,3,Very_High,1,Adult,1,0,0.583541355916903,2.3341844514446644,High-Value Premium Buyers,1,Normal
38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Venmo,Free Shipping,Yes,14,PayPal,6,High,1,Adult,1,4,0.7332972739655902,1.919860114436669,Deal-Driven Shoppers,1,Normal
35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Bank Transfer,Standard,Yes,17,Debit Card,7,Very_High,1,Young_Adult,1,4,0.29130242755876895,2.5338506602035062,High-Value Premium Buyers,1,Normal
28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Debit Card,Next Day Air,Yes,3,Venmo,3,Medium,0,Young_Adult,1,6,1.947311220178442,0.10965040154965353,Young Trend-Oriented Shoppers,1,Normal
30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,PayPal,Express,Yes,42,Venmo,3,Very_High,1,Young_Adult,1,4,0.5637331618329663,2.29504882208692,High-Value Premium Buyers,1,Normal
69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Debit Card,Standard,Yes,22,Debit Card,3,Medium,0,Senior,1,2,1.9569937798688077,0.2540627385488422,Family-Oriented Value Buyers,1,Normal
41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Debit Card,Next Day Air,Yes,21,Venmo,4,Very_High,1,Adult,1,4,0.34571768845964046,2.4982325396830607,High-Value Premium Buyers,1,Normal
63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Cash,Free Shipping,Yes,21,Bank Transfer,4,High,1,Middle_Aged,1,0,0.6848697755739794,2.024355670632503,Deal-Driven Shoppers,1,Normal
35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Venmo,Standard,Yes,40,Debit Card,3,Low,0,Young_Adult,1,2,2.382760367556623,-0.3065318581273229,Price-Sensitive Budget Shoppers,1,Normal
36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Debit Card,Next Day Air,Yes,1,Bank Transfer,1,High,1,Adult,1,4,0.8744434507371265,1.693758965441639,Deal-Driven Shoppers,1,Normal
25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Bank Transfer,Standard,Yes,50,Bank Transfer,6,High,1,Youth,1,0,0.7653777312982751,2.011585307360934,Deal-Driven Shoppers,1,Normal
58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,39,Bank Transfer,7,Low,0,Middle_Aged,1,2,2.4202593124819245,-0.3235760588257239,Price-Sensitive Budget Shoppers,1,Normal
27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,34,Venmo,6,Low,0,Young_Adult,1,6,2.402635841997121,-0.37801974222289303,Price-Sensitive Budget Shoppers,1,Normal
65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Venmo,Express,Yes,29,Venmo,1,Medium,0,Middle_Aged,1,2,2.0841689930266942,0.14045780160836108,Family-Oriented Value Buyers,1,Normal
54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Credit Card,Store Pickup,Yes,31,PayPal,5,High,1,Middle_Aged,1,0,0.8417040258332189,1.8973160019492283,Deal-Driven Shoppers,1,Normal
54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,PayPal,Standard,Yes,8,Debit Card,2,High,1,Middle_Aged,1,4,0.899392801354136,1.6788576236749417,Deal-Driven Shoppers,1,Normal
59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Debit Card,Free Shipping,Yes,5,Credit Card,1,High,1,Middle_Aged,1,0,0.9906845796673257,1.5837697323991125,Deal-Driven Shoppers,-1,Anomaly
42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Credit Card,Store Pickup,Yes,7,Cash,6,Medium,0,Adult,1,6,1.8366453922402133,0.3506864471656793,Deal-Driven Shoppers,1,Normal
46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Cash,Store Pickup,Yes,30,Cash,6,Low,0,Adult,1,2,2.310257487716229,-0.22776123552490324,Price-Sensitive Budget Shoppers,1,Normal
33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Venmo,Express,Yes,14,Credit Card,7,Low,0,Young_Adult,1,6,2.309294604658243,-0.34136402136753546,Price-Sensitive Budget Shoppers,1,Normal
34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Bank Transfer,Express,Yes,5,Cash,1,High,1,Young_Adult,1,4,0.6724782900552815,1.975502736980976,High-Value Premium Buyers,1,Normal
27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Credit Card,Standard,Yes,3,PayPal,7,Low,0,Young_Adult,1,6,2.313284340685955,-0.3676252574233716,Price-Sensitive Budget Shoppers,1,Normal
52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,Yes,46,Venmo,5,Low,0,Middle_Aged,1,2,2.5135663861703472,-0.4119786169252804,Price-Sensitive Budget Shoppers,1,Normal
29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,4,Credit Card,2,Low,0,Young_Adult,1,6,2.2032078578551855,-0.24500136379911114,Price-Sensitive Budget Shoppers,1,Normal
54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,Yes,42,Credit Card,5,High,1,Middle_Aged,1,0,0.9331209345718158,1.8101042962594718,Deal-Driven Shoppers,1,Normal
25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,Yes,30,Cash,3,Medium,0,Youth,1,6,2.0584885800261983,0.09949152028387778,Young Trend-Oriented Shoppers,1,Normal
41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,Yes,37,Venmo,3,Low,0,Adult,1,2,2.285463213963011,-0.13855125061167894,Price-Sensitive Budget Shoppers,1,Normal
53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,Yes,2,Bank Transfer,3,Very_High,1,Middle_Aged,1,4,0.6040554360105842,2.0830953576601283,High-Value Premium Buyers,1,Normal
53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,30,Credit Card,4,High,1,Middle_Aged,1,0,0.7583438271358061,2.042921642756603,High-Value Premium Buyers,1,Normal
21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,47,Bank Transfer,6,Medium,0,Youth,1,6,2.1394872824669062,0.052737463659312755,Young Trend-Oriented Shoppers,1,Normal
61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,21,PayPal,4,Medium,0,Middle_Aged,1,2,2.0657579751434296,0.023955447895537052,Family-Oriented Value Buyers,1,Normal
64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,9,Bank Transfer,1,Low,0,Middle_Aged,1,6,2.226838218119007,-0.24954845854989854,Price-Sensitive Budget Shoppers,-1,Anomaly
51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,12,Debit Card,1,High,1,Middle_Aged,1,4,0.6610374168735692,2.056091248205152,High-Value Premium Buyers,1,Normal
32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,4,Bank Transfer,2,High,1,Young_Adult,1,4,0.8876206063982403,1.6265273401260893,Deal-Driven Shoppers,1,Normal
38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,Yes,10,Debit Card,3,Very_High,1,Adult,1,4,0.42610261596076854,2.3926448752168357,High-Value Premium Buyers,1,Normal
58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,26,Credit Card,2,Low,0,Middle_Aged,1,2,2.3696320696173188,-0.3345855823137878,Price-Sensitive Budget Shoppers,1,Normal
32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,Yes,40,Cash,1,Low,0,Young_Adult,1,2,2.369644579884343,-0.20535061092447032,Price-Sensitive Budget Shoppers,1,Normal
46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,34,Bank Transfer,1,Low,0,Adult,1,2,2.280340803662575,-0.17770210733212824,Price-Sensitive Budget Shoppers,1,Normal
39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,Yes,31,Debit Card,3,Medium,0,Adult,1,2,1.972406745065472,0.313873481723643,Family-Oriented Value Buyers,1,Normal
19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,1,Bank Transfer,5,Very_High,1,Youth,1,4,0.36822036611938047,2.365272848379046,High-Value Premium Buyers,1,Normal
50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,5,Bank Transfer,5,Medium,0,Adult,1,6,1.9239765634038677,0.17134831448417634,Family-Oriented Value Buyers,1,Normal
36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,Yes,4,Credit Card,2,Very_High,1,Adult,1,4,0.5099389333701395,2.1209914043437488,High-Value Premium Buyers,1,Normal
65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,Yes,48,Venmo,4,High,1,Middle_Aged,1,0,0.9492244381354199,1.8568552140939616,Deal-Driven Shoppers,1,Normal
64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,29,Cash,7,High,1,Middle_Aged,1,0,0.7241837138302087,2.0112046761583096,Deal-Driven Shoppers,1,Normal
46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,12,PayPal,5,Low,0,Adult,1,6,2.3949618410474454,-0.40332700602030874,Price-Sensitive Budget Shoppers,1,Normal
36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,PayPal,Standard,Yes,29,Venmo,3,Very_High,1,Adult,1,0,0.36633774498404903,2.5435234664110515,High-Value Premium Buyers,1,Normal
51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,15,Debit Card,4,Very_High,1,Middle_Aged,1,0,0.46427477237879644,2.369475757029379,High-Value Premium Buyers,1,Normal
51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,34,Credit Card,6,Low,0,Middle_Aged,1,2,2.3805086272939913,-0.3638159929743016,Price-Sensitive Budget Shoppers,1,Normal
38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,41,Credit Card,1,Very_High,1,Adult,1,0,0.5557045997228672,2.3340842929645316,High-Value Premium Buyers,1,Normal
59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,41,Credit Card,6,High,1,Middle_Aged,1,0,0.765246620848098,2.0280325333436355,Deal-Driven Shoppers,1,Normal
57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,39,Credit Card,1,Medium,0,Middle_Aged,1,2,2.0587059514087986,0.17319579099374321,Family-Oriented Value Buyers,1,Normal
54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,Yes,32,Cash,2,High,1,Middle_Aged,1,0,0.8229597774804494,1.9278102966108028,Deal-Driven Shoppers,1,Normal
25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,Yes,29,Venmo,6,High,1,Youth,1,4,1.0219081439191646,1.6236012385907508,Deal-Driven Shoppers,1,Normal
69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,Yes,15,Bank Transfer,3,Low,0,Senior,1,2,2.4146564348535344,-0.4809890782531151,Price-Sensitive Budget Shoppers,1,Normal
57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,33,Venmo,3,Low,0,Middle_Aged,1,2,2.318725692778643,-0.15024983915915935,Price-Sensitive Budget Shoppers,1,Normal
70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,Yes,18,Bank Transfer,2,Low,0,Senior,1,2,2.2530781518603638,-0.15312205075673596,Price-Sensitive Budget Shoppers,1,Normal
24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,PayPal,Store Pickup,Yes,35,Cash,5,Very_High,1,Youth,1,4,0.2721772369503928,2.6268239430300016,High-Value Premium Buyers,1,Normal
67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Bank Transfer,Standard,Yes,25,PayPal,2,High,1,Senior,1,0,1.0140986290409542,1.6184376847947197,Deal-Driven Shoppers,1,Normal
24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,Yes,6,Venmo,1,Medium,0,Youth,1,6,1.824463764473308,0.2991920053239698,Young Trend-Oriented Shoppers,1,Normal
62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Venmo,Express,Yes,17,Bank Transfer,5,Very_High,1,Middle_Aged,1,0,0.5365059179462573,2.266754958723917,High-Value Premium Buyers,1,Normal
57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,Yes,17,Credit Card,6,Low,0,Middle_Aged,1,2,2.1673856204315984,-0.10891593392365412,Price-Sensitive Budget Shoppers,1,Normal
55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Bank Transfer,Store Pickup,Yes,44,Cash,7,Very_High,1,Middle_Aged,1,0,0.4591512928842257,2.5173044648541696,High-Value Premium Buyers,1,Normal
45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,6,PayPal,1,Low,0,Adult,1,6,2.482018993276065,-0.5877443199481985,Price-Sensitive Budget Shoppers,1,Normal
69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,45,Debit Card,1,Very_High,1,Senior,1,0,0.47809643479476716,2.4515959148894595,High-Value Premium Buyers,-1,Anomaly
67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Venmo,Express,Yes,7,Debit Card,3,Very_High,1,Senior,1,0,0.5559276144737215,2.15625255199301,High-Value Premium Buyers,1,Normal
30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,Yes,11,Debit Card,7,Very_High,1,Young_Adult,1,4,0.35880616996712555,2.4251903137360484,High-Value Premium Buyers,1,Normal
24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,Yes,41,Cash,7,Medium,0,Youth,1,6,2.0019393352929087,0.26200220200914615,Young Trend-Oriented Shoppers,1,Normal
62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,24,PayPal,5,High,1,Middle_Aged,1,0,1.01981325537518,1.6296641501387839,Deal-Driven Shoppers,1,Normal
43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,Yes,21,Venmo,2,High,1,Adult,1,4,0.9996893404859537,1.6036833345951798,Deal-Driven Shoppers,1,Normal
35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,Yes,24,Bank Transfer,3,Medium,0,Young_Adult,1,6,2.021588281962297,0.1477754407580944,Family-Oriented Value Buyers,1,Normal
28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,8,Credit Card,4,Medium,0,Young_Adult,1,6,2.0634522664981394,0.004871584820940265,Young Trend-Oriented Shoppers,1,Normal
32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Venmo,Free Shipping,Yes,12,Cash,1,Very_High,1,Young_Adult,1,4,0.53158673385158,2.2115935526553097,High-Value Premium Buyers,1,Normal
39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Debit Card,Express,Yes,48,Debit Card,1,Medium,0,Adult,1,2,1.9320341349193864,0.4462973018671783,Family-Oriented Value Buyers,1,Normal
28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,6,Bank Transfer,4,High,1,Young_Adult,1,4,0.7912903341179668,1.7842225239840095,Deal-Driven Shoppers,1,Normal
47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,14,PayPal,1,Very_High,1,Adult,1,4,0.3541051589605977,2.4421312861068527,High-Value Premium Buyers,1,Normal
20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,34,PayPal,3,Medium,0,Youth,1,6,2.0495986154542414,0.07846019760655576,Young Trend-Oriented Shoppers,1,Normal
63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,Yes,12,Cash,7,Very_High,1,Middle_Aged,1,0,0.6565760153422766,2.0511460629694396,High-Value Premium Buyers,1,Normal
25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,Yes,11,Bank Transfer,3,Low,0,Youth,1,6,2.4777725818295337,-0.5694787836851845,Price-Sensitive Budget Shoppers,1,Normal
29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Cash,Free Shipping,Yes,5,PayPal,6,High,1,Young_Adult,1,4,0.7431346466118464,1.8572557830674945,Deal-Driven Shoppers,1,Normal
50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,Yes,25,Venmo,1,Very_High,1,Adult,1,0,0.471320202825044,2.350453891512881,High-Value Premium Buyers,1,Normal
